1,10483
2,10327
3,9993
4,9824
5,9402
6,9133
7,9163
8,8894
9,8436
10,8342
11,8151
12,7973
13,7860
14,7638
15,7585
16,7445
17,7296
18,7292
19,7087
20,7009
21,6825
22,6599
23,6516
24,6331
25,6126
26,5952
27,5867
28,5762
29,5697
30,5603
31,5527
32,5440
33,5276
34,5271
35,5212
36,5169
37,5084
38,4964
39,4880
40,4811
41,4755
42,4693
43,4643
44,4574
45,4527
46,4484
47,4419
48,4373
49,4299
50,4255
51,4222
52,4187
53,4168
54,4153
55,4101
56,4067
57,4022
58,3922
59,3879
60,3855
61,3827
62,3803
63,3755
64,3703
65,3679
66,3638
67,3608
68,3608
69,3580
70,3550
71,3523
72,3500
73,3500
74,3472
75,3464
76,3436
77,3405
78,3376
79,3376
80,3356
81,3290
82,3290
83,3250
84,3236
85,3236
86,3215
87,3201
88,3180
89,3169
90,3135
91,3124
92,3074
93,3045
94,3019
95,3019
96,3002
97,2986
98,2986
99,2971
100,2959
101,2946
102,2933
103,2926
104,2875
105,2875
106,2855
107,2855
108,2817
109,2817
110,2788
111,2782
112,2772
113,2763
114,2753
115,2738
116,2724
117,2696
118,2687
119,2673
120,2664
121,2655
122,2644
123,2634
124,2616
125,2596
126,2569
127,2549
128,2539
129,2530
130,2522
131,2514
132,2522
133,2487
134,2487
135,2470
136,2465
137,2465
138,2465
139,2465
140,2455
141,2438
142,2428
143,2408
144,2408
145,2383
146,2383
147,2375
148,2370
149,2360
150,2353
151,2353
152,2341
153,2338
154,2333
155,2300
156,2295
157,2264
158,2259
159,2256
160,2251
161,2247
162,2233
163,2233
164,2229
165,2229
166,2229
167,2204
168,2204
169,2204
170,2200
171,2200
172,2197
173,2189
174,2189
175,2181
176,2181
177,2175
178,2181
179,2181
180,2181
181,2177
182,2181
183,2166
184,2166
185,2145
186,2133
187,2133
188,2114
189,2119
190,2107
191,2107
192,2107
193,2107
194,2091
195,2091
196,2091
197,2091
198,2074
199,2091
200,2091
201,2091
202,2090
203,2090
204,2090
205,2062
206,2085
207,2085
208,2085
209,2085
210,2085
211,2064
212,2064
213,2064
214,2057
215,2064
216,2064
217,2064
218,2064
219,2064
220,2064
221,2042
222,2042
223,2042
224,2042
225,2042
226,2042
227,2042
228,2004
229,2004
230,1988
231,1983
232,1980
233,1980
234,1970
235,1970
236,1941
237,1941
238,1941
239,1941
240,1941
241,1941
242,1941
243,1929
244,1929
245,1929
246,1929
247,1929
248,1929
249,1929
250,1908
251,1929
252,1929
253,1929
254,1910
255,1910
256,1910
257,1910
258,1910
259,1910
260,1910
261,1910
262,1905
263,1905
264,1905
265,1905
266,1905
267,1905
268,1905
269,1905
270,1905
271,1905
272,1905
273,1899
274,1899
275,1895
276,1889
277,1889
278,1889
279,1889
280,1889
281,1889
282,1889
283,1889
284,1889
285,1889
286,1889
287,1889
288,1889
289,1881
290,1881
291,1881
292,1881
293,1881
294,1881
295,1880
296,1880
297,1865
298,1864
299,1864
300,1864
301,1864
302,1864
303,1853
304,1853
305,1853
306,1853
307,1853
308,1853
309,1853
310,1853
311,1851
312,1826
313,1824
314,1824
315,1824
316,1817
317,1817
318,1817
319,1817
320,1817
321,1817
322,1817
323,1817
324,1813
325,1813
326,1813
327,1813
328,1809
329,1809
330,1809
331,1809
332,1809
333,1809
334,1809
335,1809
336,1809
337,1809
338,1809
339,1809
340,1809
341,1809
342,1809
343,1809
344,1809
345,1809
346,1809
347,1809
348,1809
349,1809
350,1809
351,1788
352,1788
353,1788
354,1788
355,1788
356,1788
357,1788
358,1788
359,1784
360,1784
361,1778
362,1778
363,1778
364,1778
365,1777
366,1777
367,1777
368,1777
369,1777
370,1777
371,1777
372,1777
373,1777
374,1777
375,1777
376,1777
377,1777
378,1773
379,1773
380,1773
381,1773
382,1773
383,1756
384,1756
385,1742
386,1742
387,1742
388,1742
389,1742
390,1742
391,1742
392,1742
393,1742
394,1742
395,1742
396,1742
397,1742
398,1742
399,1742
400,1742
401,1735
402,1735
403,1735
404,1735
405,1735
406,1735
407,1735
408,1735
409,1735
410,1735
411,1735
412,1735
413,1735
414,1735
415,1735
416,1735
417,1735
418,1735
419,1735
420,1735
421,1735
422,1735
423,1735
424,1735
425,1735
426,1735
427,1735
428,1735
429,1735
430,1735
431,1735
432,1735
433,1734
434,1734
435,1734
436,1734
437,1734
438,1701
439,1701
440,1701
441,1701
442,1701
443,1701
444,1701
445,1701
446,1701
447,1701
448,1701
449,1701
450,1701
451,1701
452,1701
453,1701
454,1699
455,1699
456,1699
457,1698
458,1698
459,1698
460,1698
461,1698
462,1698
463,1698
464,1698
465,1698
466,1698
467,1698
468,1698
469,1698
470,1698
471,1698
472,1698
473,1698
474,1698
475,1698
476,1698
477,1698
478,1698
479,1698
480,1698
481,1698
482,1698
483,1698
484,1698
485,1698
486,1698
487,1698
488,1698
489,1698
490,1698
491,1698
492,1698
493,1698
494,1698
495,1698
496,1698
497,1698
498,1698
499,1698
500,1698
501,1698
502,1698
503,1698
504,1698
505,1698
506,1698
507,1698
508,1698
509,1698
510,1698
511,1698
512,1698
513,1698
514,1698
515,1698
516,1698
517,1698
518,1698
519,1698
520,1698
521,1698
522,1698
523,1698
524,1698
525,1698
526,1698
527,1698
528,1698
529,1698
530,1698
531,1698
532,1698
533,1698
534,1698
535,1698
536,1698
537,1698
538,1698
539,1698
540,1698
541,1698
542,1698
543,1698
544,1698
545,1698
546,1698
547,1698
548,1698
549,1698
550,1698
551,1698
552,1698
553,1698
554,1698
555,1698
556,1698
557,1698
558,1698
559,1698
560,1698
561,1698
562,1698
563,1681
564,1681
565,1681
566,1681
567,1681
568,1681
569,1681
570,1681
571,1681
572,1681
573,1681
574,1681
575,1681
576,1681
577,1681
578,1681
579,1681
580,1681
581,1681
582,1681
583,1681
584,1681
585,1681
586,1681
587,1681
588,1681
589,1681
590,1681
591,1681
592,1681
593,1681
594,1681
595,1681
596,1681
597,1681
598,1681
599,1681
600,1681
601,1681
602,1681
603,1681
604,1681
605,1681
606,1681
607,1681
608,1681
609,1681
610,1681
611,1681
612,1681
613,1681
614,1681
615,1681
616,1681
617,1681
618,1681
619,1681
620,1681
621,1681
622,1681
623,1681
624,1681
625,1681
626,1681
627,1681
628,1681
629,1681
630,1681
631,1681
632,1681
633,1681
634,1681
635,1681
636,1681
637,1681
638,1681
639,1681
640,1681
641,1681
642,1681
643,1681
644,1681
645,1681
646,1681
647,1681
648,1681
649,1681
650,1681
651,1681
652,1681
653,1681
654,1681
655,1681
656,1681
657,1681
658,1681
659,1681
660,1681
661,1681
662,1681
663,1681
664,1681
